kec_code,provinsi,kabkota,kecamatan,code,desa
82.02.03,MALUKU UTARA,KAB. HALMAHERA TENGAH,Pulau Gebe,8,8
82.02.04,MALUKU UTARA,KAB. HALMAHERA TENGAH,Weda Utara,5,5
82.02.05,MALUKU UTARA,KAB. HALMAHERA TENGAH,Weda Selatan,8,8
82.02.06,MALUKU UTARA,KAB. HALMAHERA TENGAH,Patani Utara,6,6
82.02.07,MALUKU UTARA,KAB. HALMAHERA TENGAH,Weda Tengah,7,7
82.02.08,MALUKU UTARA,KAB. HALMAHERA TENGAH,Patani Barat,5,5
82.02.09,MALUKU UTARA,KAB. HALMAHERA TENGAH,Weda Timur,4,4
82.02.10,MALUKU UTARA,KAB. HALMAHERA TENGAH,Patani Timur,6,6
82.03.04,MALUKU UTARA,KAB. HALMAHERA UTARA,Galela,7,7
82.03.05,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo,10,10
82.03.06,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Selatan,13,13
82.03.07,MALUKU UTARA,KAB. HALMAHERA UTARA,Kao,14,14
82.03.08,MALUKU UTARA,KAB. HALMAHERA UTARA,Malifut,22,22
82.03.09,MALUKU UTARA,KAB. HALMAHERA UTARA,Loloda Utara,18,18
82.03.10,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Utara,10,10
82.03.11,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Tengah,9,9
82.03.12,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Timur,6,6
82.03.13,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Barat,5,5
82.03.14,MALUKU UTARA,KAB. HALMAHERA UTARA,Galela Barat,9,9
82.03.15,MALUKU UTARA,KAB. HALMAHERA UTARA,Galela Utara,12,12
82.03.16,MALUKU UTARA,KAB. HALMAHERA UTARA,Galela Selatan,7,7
82.03.19,MALUKU UTARA,KAB. HALMAHERA UTARA,Loloda Kepulauan,10,10
82.03.20,MALUKU UTARA,KAB. HALMAHERA UTARA,Kao Utara,12,12
82.03.21,MALUKU UTARA,KAB. HALMAHERA UTARA,Kao Barat,21,21
82.03.22,MALUKU UTARA,KAB. HALMAHERA UTARA,Kao Teluk,11,11
82.04.01,MALUKU UTARA,KAB. HALMAHERA SELATAN,Pulau Makian,15,15
82.04.02,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kayoa,14,14
82.04.03,MALUKU UTARA,KAB. HALMAHERA SELATAN,Gane Timur,12,12
82.04.04,MALUKU UTARA,KAB. HALMAHERA SELATAN,Gane Barat,10,10
82.04.05,MALUKU UTARA,KAB. HALMAHERA SELATAN,Obi Selatan,8,8
82.04.06,MALUKU UTARA,KAB. HALMAHERA SELATAN,Obi,9,9
82.04.07,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan Timur,10,10
82.04.08,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan,14,14
82.04.09,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan Barat,7,7
82.04.10,MALUKU UTARA,KAB. HALMAHERA SELATAN,Makian Barat,7,7
82.04.11,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kayoa Barat,4,4
82.04.12,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kayoa Selatan,6,6
82.04.13,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kayoa Utara,6,6
82.04.14,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan Barat Utara,8,8
82.04.15,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kasiruta Barat,10,10
82.04.16,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kasiruta Timur,8,8
82.04.17,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan Selatan,10,10
82.04.18,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kepulauan Botanglomang,8,8
82.04.19,MALUKU UTARA,KAB. HALMAHERA SELATAN,Mandioli Selatan,6,6
82.04.20,MALUKU UTARA,KAB. HALMAHERA SELATAN,Mandioli Utara,6,6
82.04.21,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan Timur Selatan,7,7
82.04.22,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan Timur Tengah,7,7
82.04.23,MALUKU UTARA,KAB. HALMAHERA SELATAN,Gane Barat Selatan,8,8
82.04.24,MALUKU UTARA,KAB. HALMAHERA SELATAN,Gane Barat Utara,12,12
82.04.25,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kepulauan Joronga,7,7
82.04.26,MALUKU UTARA,KAB. HALMAHERA SELATAN,Gane Timur Selatan,5,5
82.04.27,MALUKU UTARA,KAB. HALMAHERA SELATAN,Gane Timur Tengah,8,8
82.04.28,MALUKU UTARA,KAB. HALMAHERA SELATAN,Obi Barat,6,6
82.04.29,MALUKU UTARA,KAB. HALMAHERA SELATAN,Obi Timur,4,4
82.04.30,MALUKU UTARA,KAB. HALMAHERA SELATAN,Obi Utara,7,7
82.05.01,MALUKU UTARA,KAB. KEPULAUAN SULA,Mangoli Timur,5,5
82.05.02,MALUKU UTARA,KAB. KEPULAUAN SULA,Sanana,11,11
82.05.03,MALUKU UTARA,KAB. KEPULAUAN SULA,Sulabesi Barat,6,6
82.05.06,MALUKU UTARA,KAB. KEPULAUAN SULA,Mangoli Barat,7,7
82.05.07,MALUKU UTARA,KAB. KEPULAUAN SULA,Sulabesi Tengah,6,6
82.05.08,MALUKU UTARA,KAB. KEPULAUAN SULA,Sulabesi Timur,6,6
82.05.09,MALUKU UTARA,KAB. KEPULAUAN SULA,Sulabesi Selatan,5,5
82.05.10,MALUKU UTARA,KAB. KEPULAUAN SULA,Mangoli Utara Timur,4,4
82.05.11,MALUKU UTARA,KAB. KEPULAUAN SULA,Mangoli Tengah,9,9
82.05.12,MALUKU UTARA,KAB. KEPULAUAN SULA,Mangoli Selatan,5,5
82.05.13,MALUKU UTARA,KAB. KEPULAUAN SULA,Mangoli Utara,7,7
82.05.18,MALUKU UTARA,KAB. KEPULAUAN SULA,Sanana Utara,7,7
82.06.01,MALUKU UTARA,KAB. HALMAHERA TIMUR,Wasile,7,7
82.06.02,MALUKU UTARA,KAB. HALMAHERA TIMUR,Maba,10,10
82.06.03,MALUKU UTARA,KAB. HALMAHERA TIMUR,Maba Selatan,9,9
82.06.04,MALUKU UTARA,KAB. HALMAHERA TIMUR,Wasile Selatan,24,24
82.06.05,MALUKU UTARA,KAB. HALMAHERA TIMUR,Wasile Tengah,8,8
82.06.06,MALUKU UTARA,KAB. HALMAHERA TIMUR,Wasile Utara,8,8
82.06.07,MALUKU UTARA,KAB. HALMAHERA TIMUR,Wasile Timur,8,8
82.06.08,MALUKU UTARA,KAB. HALMAHERA TIMUR,Maba Tengah,12,12
82.06.09,MALUKU UTARA,KAB. HALMAHERA TIMUR,Maba Utara,10,10
82.06.10,MALUKU UTARA,KAB. HALMAHERA TIMUR,Kota Maba,6,6
82.07.01,MALUKU UTARA,KAB. PULAU MOROTAI,Morotai Selatan,25,25
82.07.02,MALUKU UTARA,KAB. PULAU MOROTAI,Morotai Selatan Barat,20,20
82.07.03,MALUKU UTARA,KAB. PULAU MOROTAI,Morotai Jaya,14,14
82.07.04,MALUKU UTARA,KAB. PULAU MOROTAI,Morotai Utara,14,14
82.07.05,MALUKU UTARA,KAB. PULAU MOROTAI,Morotai Timur,15,15
82.08.01,MALUKU UTARA,KAB. PULAU TALIABU,Taliabu Barat,13,13
82.08.02,MALUKU UTARA,KAB. PULAU TALIABU,Taliabu Barat Laut,5,5
82.08.03,MALUKU UTARA,KAB. PULAU TALIABU,Lede,5,5
82.08.04,MALUKU UTARA,KAB. PULAU TALIABU,Taliabu Utara,19,19
82.08.05,MALUKU UTARA,KAB. PULAU TALIABU,Taliabu Timur,4,4
82.08.06,MALUKU UTARA,KAB. PULAU TALIABU,Taliabu Timur Selatan,9,9
82.08.07,MALUKU UTARA,KAB. PULAU TALIABU,Taliabu Selatan,9,9
82.08.08,MALUKU UTARA,KAB. PULAU TALIABU,Tabona,7,7
82.71.01,MALUKU UTARA,KOTA TERNATE,Pulau Ternate,6,6
82.71.02,MALUKU UTARA,KOTA TERNATE,Kota Ternate Selatan,17,17
82.71.03,MALUKU UTARA,KOTA TERNATE,Kota Ternate Utara,14,14
82.71.04,MALUKU UTARA,KOTA TERNATE,Moti,6,6
82.71.05,MALUKU UTARA,KOTA TERNATE,Pulau Batang Dua,6,6
82.71.06,MALUKU UTARA,KOTA TERNATE,Kota Ternate Tengah,16,16
82.71.07,MALUKU UTARA,KOTA TERNATE,Pulau Hiri,6,6
82.71.08,MALUKU UTARA,KOTA TERNATE,Ternate Barat,7,7
82.72.01,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Tidore,13,13
82.72.02,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Oba Utara,13,13
82.72.03,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Oba,13,13
82.72.04,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Tidore Selatan,8,8
82.72.05,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Tidore Utara,14,14
82.72.06,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Oba Tengah,14,14
82.72.07,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Oba Selatan,7,7
82.72.08,MALUKU UTARA,KOTA TIDORE KEPULAUAN,Tidore Timur,7,7
91.01.01,PAPUA,KAB. MERAUKE,Merauke,16,16
91.01.02,PAPUA,KAB. MERAUKE,Muting,12,12
91.01.03,PAPUA,KAB. MERAUKE,Okaba,9,9
91.01.04,PAPUA,KAB. MERAUKE,Kimaam,14,14
91.01.05,PAPUA,KAB. MERAUKE,Semangga,10,10
91.01.06,PAPUA,KAB. MERAUKE,Tanah Miring,14,14
91.01.07,PAPUA,KAB. MERAUKE,Jagebob,14,14
91.01.08,PAPUA,KAB. MERAUKE,Sota,5,5
91.01.09,PAPUA,KAB. MERAUKE,Ulilin,11,11
91.01.10,PAPUA,KAB. MERAUKE,Elikobal,12,12
91.01.11,PAPUA,KAB. MERAUKE,Kurik,13,13
91.01.12,PAPUA,KAB. MERAUKE,Naukenjerai,5,5
91.01.13,PAPUA,KAB. MERAUKE,Animha,5,5
91.01.14,PAPUA,KAB. MERAUKE,Malind,7,7
91.01.15,PAPUA,KAB. MERAUKE,Tubang,6,6
91.01.16,PAPUA,KAB. MERAUKE,Ngguti,6,6
91.01.17,PAPUA,KAB. MERAUKE,Kaptel,5,5
91.01.18,PAPUA,KAB. MERAUKE,Tabonji,9,9
91.01.19,PAPUA,KAB. MERAUKE,Waan,11,11
91.01.20,PAPUA,KAB. MERAUKE,Ilwayab,6,6
91.02.01,PAPUA,KAB. JAYAWIJAYA,Wamena,11,11
91.02.03,PAPUA,KAB. JAYAWIJAYA,Kurulu,12,12
91.02.04,PAPUA,KAB. JAYAWIJAYA,Asologaima,10,10
91.02.12,PAPUA,KAB. JAYAWIJAYA,Hubikosi,11,11
91.02.15,PAPUA,KAB. JAYAWIJAYA,Bolakme,12,12
91.02.25,PAPUA,KAB. JAYAWIJAYA,Walelagama,6,6
91.02.27,PAPUA,KAB. JAYAWIJAYA,Musatfak,10,10
91.02.28,PAPUA,KAB. JAYAWIJAYA,Wolo,8,8
91.02.29,PAPUA,KAB. JAYAWIJAYA,Asolokobal,9,9
91.02.34,PAPUA,KAB. JAYAWIJAYA,Pelebaga,13,13
91.02.35,PAPUA,KAB. JAYAWIJAYA,Yalengga,11,11
91.02.40,PAPUA,KAB. JAYAWIJAYA,Trikora,6,6
91.02.41,PAPUA,KAB. JAYAWIJAYA,Napua,9,9
91.02.42,PAPUA,KAB. JAYAWIJAYA,Walaik,5,5
91.02.43,PAPUA,KAB. JAYAWIJAYA,Wouma,7,7
91.02.44,PAPUA,KAB. JAYAWIJAYA,Hubikiak,8,8
91.02.45,PAPUA,KAB. JAYAWIJAYA,Ibele,10,10
91.02.46,PAPUA,KAB. JAYAWIJAYA,Taelarek,8,8
91.02.47,PAPUA,KAB. JAYAWIJAYA,Itlay Hisage,9,9
91.02.48,PAPUA,KAB. JAYAWIJAYA,Siepkosi,9,9
91.02.49,PAPUA,KAB. JAYAWIJAYA,Usilimo,10,10
91.02.50,PAPUA,KAB. JAYAWIJAYA,Wita Waya,5,5
91.02.51,PAPUA,KAB. JAYAWIJAYA,Libarek,5,5
91.02.52,PAPUA,KAB. JAYAWIJAYA,Wadangku,5,5
91.02.53,PAPUA,KAB. JAYAWIJAYA,Pisugi,7,7
91.02.54,PAPUA,KAB. JAYAWIJAYA,Koragi,5,5
91.02.55,PAPUA,KAB. JAYAWIJAYA,Tagime,11,11
91.02.56,PAPUA,KAB. JAYAWIJAYA,Molagalome,6,6
91.02.57,PAPUA,KAB. JAYAWIJAYA,Tagineri,9,9
91.02.58,PAPUA,KAB. JAYAWIJAYA,Silo Karno Doga,8,8
91.02.59,PAPUA,KAB. JAYAWIJAYA,Piramid,10,10
91.02.60,PAPUA,KAB. JAYAWIJAYA,Muliama,12,12
91.02.61,PAPUA,KAB. JAYAWIJAYA,Bugi,8,8
91.02.62,PAPUA,KAB. JAYAWIJAYA,Bpiri,7,7
91.02.63,PAPUA,KAB. JAYAWIJAYA,Welesi,7,7
91.02.64,PAPUA,KAB. JAYAWIJAYA,Asotipo,10,10
91.02.65,PAPUA,KAB. JAYAWIJAYA,Maima,7,7
91.02.66,PAPUA,KAB. JAYAWIJAYA,Popugoba,4,4
91.02.67,PAPUA,KAB. JAYAWIJAYA,Wame,4,4
91.02.68,PAPUA,KAB. JAYAWIJAYA,Wesaput,8,8
91.03.01,PAPUA,KAB. JAYAPURA,Sentani,10,10
91.03.02,PAPUA,KAB. JAYAPURA,Sentani Timur,7,7
91.03.03,PAPUA,KAB. JAYAPURA,Depapre,8,8
91.03.04,PAPUA,KAB. JAYAPURA,Sentani Barat,5,5
91.03.05,PAPUA,KAB. JAYAPURA,Kemtuk,12,12
91.03.06,PAPUA,KAB. JAYAPURA,Kemtuk Gresi,12,12
91.03.07,PAPUA,KAB. JAYAPURA,Nimboran,14,14
91.03.08,PAPUA,KAB. JAYAPURA,Nimbokrang,9,9
91.03.09,PAPUA,KAB. JAYAPURA,Unurum Guay,6,6
91.03.10,PAPUA,KAB. JAYAPURA,Demta,7,7
91.03.11,PAPUA,KAB. JAYAPURA,Kaureh,5,5
91.03.12,PAPUA,KAB. JAYAPURA,Ebungfao,5,5
91.03.13,PAPUA,KAB. JAYAPURA,Waibu,7,7
91.03.14,PAPUA,KAB. JAYAPURA,Nambluong,9,9
91.03.15,PAPUA,KAB. JAYAPURA,Yapsi,9,9
91.03.16,PAPUA,KAB. JAYAPURA,Airu,6,6
91.03.17,PAPUA,KAB. JAYAPURA,Raveni Rara,4,4
91.03.18,PAPUA,KAB. JAYAPURA,Gresi Selatan,4,4
91.03.19,PAPUA,KAB. JAYAPURA,Yokari,5,5
91.04.01,PAPUA,KAB. NABIRE,Nabire,12,12
91.04.02,PAPUA,KAB. NABIRE,Napan,3,3
91.04.03,PAPUA,KAB. NABIRE,Yaur,4,4
91.04.06,PAPUA,KAB. NABIRE,Uwapa,6,6
91.04.07,PAPUA,KAB. NABIRE,Wanggar,3,3
91.04.10,PAPUA,KAB. NABIRE,Siriwo,6,6
91.04.11,PAPUA,KAB. NABIRE,Makimi,6,6
91.04.12,PAPUA,KAB. NABIRE,Teluk Umar,4,4
91.04.16,PAPUA,KAB. NABIRE,Teluk Kimi,5,5
91.04.17,PAPUA,KAB. NABIRE,Yaro,8,8
91.04.21,PAPUA,KAB. NABIRE,Wapoga,5,5
91.04.22,PAPUA,KAB. NABIRE,Nabire Barat,5,5
91.04.23,PAPUA,KAB. NABIRE,Moora,5,5
91.04.24,PAPUA,KAB. NABIRE,Dipa,5,5
91.04.25,PAPUA,KAB. NABIRE,Menou,4,4
91.05.01,PAPUA,KAB. KEPULAUAN YAPEN,Yapen Selatan,13,13
91.05.02,PAPUA,KAB. KEPULAUAN YAPEN,Yapen Barat,17,17
91.05.03,PAPUA,KAB. KEPULAUAN YAPEN,Yapen Timur,11,11
91.05.04,PAPUA,KAB. KEPULAUAN YAPEN,Angkaisera,11,11
91.05.05,PAPUA,KAB. KEPULAUAN YAPEN,Poom,8,8
91.05.06,PAPUA,KAB. KEPULAUAN YAPEN,Kosiwo,15,15
91.05.07,PAPUA,KAB. KEPULAUAN YAPEN,Yapen Utara,7,7
91.05.08,PAPUA,KAB. KEPULAUAN YAPEN,Raimbawi,7,7
91.05.09,PAPUA,KAB. KEPULAUAN YAPEN,Teluk Ampimoi,11,11
91.05.10,PAPUA,KAB. KEPULAUAN YAPEN,Kepulauan Ambai,18,18
91.05.11,PAPUA,KAB. KEPULAUAN YAPEN,Wonawa,10,10
91.05.12,PAPUA,KAB. KEPULAUAN YAPEN,Windesi,9,9
91.05.13,PAPUA,KAB. KEPULAUAN YAPEN,Pulau Kurudu,8,8
91.05.14,PAPUA,KAB. KEPULAUAN YAPEN,Pulau Yerui,5,5
91.05.15,PAPUA,KAB. KEPULAUAN YAPEN,Anotaurei,8,8
91.05.16,PAPUA,KAB. KEPULAUAN YAPEN,Yawakukat,7,7
91.06.01,PAPUA,KAB. BIAK NUMFOR,Biak Kota,22,22
91.06.02,PAPUA,KAB. BIAK NUMFOR,Biak Utara,16,16
91.06.03,PAPUA,KAB. BIAK NUMFOR,Biak Timur,26,26
91.06.04,PAPUA,KAB. BIAK NUMFOR,Numfor Barat,12,12
91.06.05,PAPUA,KAB. BIAK NUMFOR,Numfor Timur,9,9
91.06.08,PAPUA,KAB. BIAK NUMFOR,Biak Barat,22,22
91.06.09,PAPUA,KAB. BIAK NUMFOR,Warsa,20,20
91.06.10,PAPUA,KAB. BIAK NUMFOR,Padaido,11,11
91.06.11,PAPUA,KAB. BIAK NUMFOR,Yendidori,19,19
91.06.12,PAPUA,KAB. BIAK NUMFOR,Samofa,17,17
91.06.13,PAPUA,KAB. BIAK NUMFOR,Yawosi,8,8
91.06.14,PAPUA,KAB. BIAK NUMFOR,Andey,11,11
91.06.15,PAPUA,KAB. BIAK NUMFOR,Swandiwe,15,15
91.06.16,PAPUA,KAB. BIAK NUMFOR,Bruyadori,10,10
91.06.17,PAPUA,KAB. BIAK NUMFOR,Orkeri,9,9
91.06.18,PAPUA,KAB. BIAK NUMFOR,Poiru,9,9
91.06.19,PAPUA,KAB. BIAK NUMFOR,Aimando Padaido,13,13
91.06.20,PAPUA,KAB. BIAK NUMFOR,Oridek,14,14
91.06.21,PAPUA,KAB. BIAK NUMFOR,Bondifuar,5,5
91.07.01,PAPUA,KAB. PUNCAK JAYA,Mulia,11,11
91.07.03,PAPUA,KAB. PUNCAK JAYA,Ilu,21,21
91.07.06,PAPUA,KAB. PUNCAK JAYA,Fawi,9,9
91.07.07,PAPUA,KAB. PUNCAK JAYA,Mewoluk,8,8
91.07.08,PAPUA,KAB. PUNCAK JAYA,Yamo,14,14
91.07.10,PAPUA,KAB. PUNCAK JAYA,Nume,13,13
91.07.11,PAPUA,KAB. PUNCAK JAYA,Torere,13,13
91.07.12,PAPUA,KAB. PUNCAK JAYA,Tingginambut,22,22
91.07.17,PAPUA,KAB. PUNCAK JAYA,Pagaleme,5,5
91.07.18,PAPUA,KAB. PUNCAK JAYA,Gurage,11,11
91.07.19,PAPUA,KAB. PUNCAK JAYA,Irimuli,9,9
91.07.20,PAPUA,KAB. PUNCAK JAYA,Muara,8,8
91.07.21,PAPUA,KAB. PUNCAK JAYA,Ilamburawi,5,5
91.07.22,PAPUA,KAB. PUNCAK JAYA,Yambi,9,9
91.07.23,PAPUA,KAB. PUNCAK JAYA,Lumo,9,9
91.07.24,PAPUA,KAB. PUNCAK JAYA,Molanikime,5,5
91.07.25,PAPUA,KAB. PUNCAK JAYA,Dokome,9,9
91.07.26,PAPUA,KAB. PUNCAK JAYA,Kalome,16,16
91.07.27,PAPUA,KAB. PUNCAK JAYA,Wanwi,17,17
91.07.28,PAPUA,KAB. PUNCAK JAYA,Yamoneri,16,16
91.07.29,PAPUA,KAB. PUNCAK JAYA,Waegi,19,19
91.07.30,PAPUA,KAB. PUNCAK JAYA,Nioga,11,11
91.07.31,PAPUA,KAB. PUNCAK JAYA,Gubume,17,17
91.07.32,PAPUA,KAB. PUNCAK JAYA,Taganombak,10,10
91.07.33,PAPUA,KAB. PUNCAK JAYA,Dagai,10,10
91.07.34,PAPUA,KAB. PUNCAK JAYA,Kiyage,8,8
91.08.01,PAPUA,KAB. PANIAI,Paniai Timur,26,26
91.08.02,PAPUA,KAB. PANIAI,Paniai Barat,13,13
91.08.04,PAPUA,KAB. PANIAI,Aradide,13,13
91.08.07,PAPUA,KAB. PANIAI,Bogabaida,9,9
91.08.09,PAPUA,KAB. PANIAI,Bibida,7,7
91.08.12,PAPUA,KAB. PANIAI,Dumadama,5,5
91.08.13,PAPUA,KAB. PANIAI,Siriwo,14,14
91.08.19,PAPUA,KAB. PANIAI,Kebo,13,13
91.08.20,PAPUA,KAB. PANIAI,Yatamo,5,5
91.08.21,PAPUA,KAB. PANIAI,Ekadide,12,12
91.08.22,PAPUA,KAB. PANIAI,Wegee Muka,11,11
91.08.23,PAPUA,KAB. PANIAI,Wegee Bino,9,9
91.08.24,PAPUA,KAB. PANIAI,Pugo Dagi,9,9
91.08.25,PAPUA,KAB. PANIAI,Muye,10,10
91.08.26,PAPUA,KAB. PANIAI,Nakama,7,7
91.08.27,PAPUA,KAB. PANIAI,Teluk Deya,6,6
91.08.28,PAPUA,KAB. PANIAI,Yagai,10,10
91.08.29,PAPUA,KAB. PANIAI,Youtadi,6,6
91.08.30,PAPUA,KAB. PANIAI,Baya Biru,6,6
91.08.31,PAPUA,KAB. PANIAI,Deiyai Miyo,6,6
91.08.32,PAPUA,KAB. PANIAI,Dogomo,5,5
91.08.33,PAPUA,KAB. PANIAI,Aweida,9,9
91.08.34,PAPUA,KAB. PANIAI,Topiyai,10,10
91.09.01,PAPUA,KAB. MIMIKA,Mimika Baru,14,14
91.09.02,PAPUA,KAB. MIMIKA,Agimuga,8,8
91.09.03,PAPUA,KAB. MIMIKA,Mimika Timur,6,6
91.09.04,PAPUA,KAB. MIMIKA,Mimika Barat,7,7
91.09.05,PAPUA,KAB. MIMIKA,Jita,10,10
91.09.06,PAPUA,KAB. MIMIKA,Jila,12,12
91.09.07,PAPUA,KAB. MIMIKA,Mimika Timur Jauh,5,5
91.09.08,PAPUA,KAB. MIMIKA,Mimika Tengah,5,5
91.09.09,PAPUA,KAB. MIMIKA,Kuala Kencana,10,10
91.09.10,PAPUA,KAB. MIMIKA,Tembagapura,14,14
91.09.11,PAPUA,KAB. MIMIKA,Mimika Barat Jauh,5,5
91.09.12,PAPUA,KAB. MIMIKA,Mimika Barat Tengah,9,9
91.09.13,PAPUA,KAB. MIMIKA,Kwamki Narama,10,10
91.09.14,PAPUA,KAB. MIMIKA,Hoya,6,6
91.09.15,PAPUA,KAB. MIMIKA,Iwaka,7,7
91.09.16,PAPUA,KAB. MIMIKA,Wania,7,7
91.09.17,PAPUA,KAB. MIMIKA,Amar,6,6
91.09.18,PAPUA,KAB. MIMIKA,Alama,11,11
91.10.01,PAPUA,KAB. SARMI,Sarmi,11,11
91.10.02,PAPUA,KAB. SARMI,Tor Atas,10,10
91.10.03,PAPUA,KAB. SARMI,Pantai Barat,16,16
91.10.04,PAPUA,KAB. SARMI,Pantai Timur,7,7
91.10.05,PAPUA,KAB. SARMI,Bonggo,10,10
91.10.09,PAPUA,KAB. SARMI,Apawer Hulu,10,10
91.10.12,PAPUA,KAB. SARMI,Sarmi Selatan,6,6
91.10.13,PAPUA,KAB. SARMI,Sarmi Timur,8,8
91.10.14,PAPUA,KAB. SARMI,Pantai Timur Bagian Barat,11,11
91.10.15,PAPUA,KAB. SARMI,Bonggo Timur,5,5
91.11.01,PAPUA,KAB. KEEROM,Waris,8,8
91.11.02,PAPUA,KAB. KEEROM,Arso,12,12
91.11.03,PAPUA,KAB. KEEROM,Senggi,7,7
91.11.04,PAPUA,KAB. KEEROM,Web,6,6
91.11.05,PAPUA,KAB. KEEROM,Skanto,12,12
91.11.06,PAPUA,KAB. KEEROM,Arso Timur,9,9
91.11.07,PAPUA,KAB. KEEROM,Towe,10,10
91.11.08,PAPUA,KAB. KEEROM,Arso Barat,8,8
91.11.09,PAPUA,KAB. KEEROM,Mannem,7,7
91.11.10,PAPUA,KAB. KEEROM,Yaffi,7,7
91.11.11,PAPUA,KAB. KEEROM,Kaisenar,5,5
91.12.01,PAPUA,KAB PEGUNUNGAN BINTANG,Oksibil,8,8
91.12.02,PAPUA,KAB PEGUNUNGAN BINTANG,Kiwirok,12,12
91.12.03,PAPUA,KAB PEGUNUNGAN BINTANG,Okbibab,8,8
91.12.04,PAPUA,KAB PEGUNUNGAN BINTANG,Iwur,10,10
91.12.05,PAPUA,KAB PEGUNUNGAN BINTANG,Batom,11,11
91.12.06,PAPUA,KAB PEGUNUNGAN BINTANG,Borme,13,13
91.12.07,PAPUA,KAB PEGUNUNGAN BINTANG,Kiwirok Timur,9,9
91.12.08,PAPUA,KAB PEGUNUNGAN BINTANG,Aboy,7,7
91.12.09,PAPUA,KAB PEGUNUNGAN BINTANG,Pepera,7,7
91.12.10,PAPUA,KAB PEGUNUNGAN BINTANG,Bime,10,10
91.12.11,PAPUA,KAB PEGUNUNGAN BINTANG,Alemsom,12,12
91.12.12,PAPUA,KAB PEGUNUNGAN BINTANG,Okbape,6,6
91.12.13,PAPUA,KAB PEGUNUNGAN BINTANG,Kalomdol,5,5
91.12.14,PAPUA,KAB PEGUNUNGAN BINTANG,Oksop,5,5
91.12.15,PAPUA,KAB PEGUNUNGAN BINTANG,Serambakon,8,8
91.12.16,PAPUA,KAB PEGUNUNGAN BINTANG,Ok Aom,6,6
91.12.17,PAPUA,KAB PEGUNUNGAN BINTANG,Kawor,7,7
91.12.18,PAPUA,KAB PEGUNUNGAN BINTANG,Awinbon,5,5
91.12.19,PAPUA,KAB PEGUNUNGAN BINTANG,Tarup,7,7
91.12.20,PAPUA,KAB PEGUNUNGAN BINTANG,Okhika,4,4
91.12.21,PAPUA,KAB PEGUNUNGAN BINTANG,Oksamol,12,12
91.12.22,PAPUA,KAB PEGUNUNGAN BINTANG,Oklip,7,7
91.12.23,PAPUA,KAB PEGUNUNGAN BINTANG,Okbemtau,9,9
91.12.24,PAPUA,KAB PEGUNUNGAN BINTANG,Oksebang,4,4
91.12.25,PAPUA,KAB PEGUNUNGAN BINTANG,Okbab,12,12
91.12.26,PAPUA,KAB PEGUNUNGAN BINTANG,Batani,7,7
91.12.27,PAPUA,KAB PEGUNUNGAN BINTANG,Weime,9,9
91.12.28,PAPUA,KAB PEGUNUNGAN BINTANG,Murkim,4,4
91.12.29,PAPUA,KAB PEGUNUNGAN BINTANG,Mofinop,5,5
91.12.30,PAPUA,KAB PEGUNUNGAN BINTANG,Jetfa,6,6
91.12.31,PAPUA,KAB PEGUNUNGAN BINTANG,Teiraplu,10,10
91.12.32,PAPUA,KAB PEGUNUNGAN BINTANG,Eipumek,14,14
91.12.33,PAPUA,KAB PEGUNUNGAN BINTANG,Pamek,11,11
91.12.34,PAPUA,KAB PEGUNUNGAN BINTANG,Nongme,7,7
91.13.01,PAPUA,KAB. YAHUKIMO,Kurima,23,23
91.13.02,PAPUA,KAB. YAHUKIMO,Anggruk,12,12
91.13.03,PAPUA,KAB. YAHUKIMO,Ninia,10,10
91.13.06,PAPUA,KAB. YAHUKIMO,Silimo,20,20
91.13.07,PAPUA,KAB. YAHUKIMO,Samenage,9,9
91.13.08,PAPUA,KAB. YAHUKIMO,Nalca,8,8
91.13.09,PAPUA,KAB. YAHUKIMO,Dekai,12,12
