,provinsi,kab_kota,kecamatan,desa,TOTAL,lat,long
1153,JAWA BARAT,KOTA BANDUNG,BOJONGLOA KIDUL,MEKARWANGI,134,-6.958139896392822,107.60520935058594
1154,JAWA BARAT,GARUT,PANGATIKAN,CITANGTU,134,-7.169280052185059,107.9801025390625
1155,JAWA BARAT,BANDUNG,CANGKUANG,CANGKUANG,134,-7.0,108.0
1156,JAWA BARAT,GARUT,CILAWU,MARGALAKSANA,134,-7.2606201171875,107.89942169189453
1157,JAWA BARAT,BANDUNG BARAT,PADALARANG,CIMERANG,133,-6.879796981811523,107.48869323730469
1158,JAWA BARAT,BANDUNG BARAT,CIPATAT,KERTAMUKTI,133,-6.816799163818359,107.3751220703125
1159,JAWA BARAT,BANDUNG,SOREANG,PAMEKARAN,133,-6.532180309295654,107.5255355834961
1160,JAWA BARAT,KOTA TASIKMALAYA,CIPEDES,NAGARASARI,133,-7.311279773712158,108.22431945800781
1161,JAWA BARAT,KARAWANG,KARAWANG TIMUR,WARUNGBAMBU,133,-6.329928874969482,107.33037567138672
1162,JAWA BARAT,BOGOR,CISEENG,BABAKAN,132,-6.419973850250244,106.65721130371094
1163,JAWA BARAT,CIANJUR,CIKALONGKULON,MEKARGALIH,132,-6.698349952697754,107.19926452636719
1164,JAWA BARAT,KOTA BANDUNG,RANCASARI,MEKARJAYA,132,-6.962810039520264,107.66915893554688
1165,JAWA BARAT,CIANJUR,TAKOKAK,SINDANGRESMI,132,-7.087830066680908,106.95036315917969
1166,JAWA BARAT,BANDUNG,CIMENYAN,CIKADUT,132,-6.888837814331055,107.6742172241211
1167,JAWA BARAT,CIANJUR,CIRANJANG,KARANGWANGI,132,-6.811737060546875,107.28412628173828
1168,JAWA BARAT,KOTA CIMAHI,CIMAHI TENGAH,CIMAHI,132,-6.871920108795166,107.54875946044922
1169,JAWA BARAT,SUBANG,KALIJATI,KALIJATI TIMUR,132,-6.5264787673950195,107.68154907226562
1170,JAWA BARAT,GARUT,KADUNGORA,CISAAT,132,-7.079014778137207,107.91162109375
1171,JAWA BARAT,GARUT,LELES,CANGKUANG,131,-7.611000061035156,107.54399871826172
1172,JAWA BARAT,KOTA BANDUNG,ARCAMANIK,SUKAMISKIN,131,-6.908979892730713,107.6728286743164
1173,JAWA BARAT,KOTA SUKABUMI,CIBEUREUM,CIBEUREUM HILIR,131,-6.9261298179626465,106.94632720947266
1174,JAWA BARAT,KOTA TASIKMALAYA,CIPEDES,CIPEDES,131,-7.313729763031006,108.22325134277344
1175,JAWA BARAT,KARAWANG,PURWASARI,PURWASARI,130,-6.23199987411499,107.24310302734375
1176,JAWA BARAT,CIANJUR,KARANGTENGAH,MALEBER,130,-6.492459774017334,107.1114501953125
1177,JAWA BARAT,PURWAKARTA,BABAKANCIKAO,CILANGKAP,130,-6.465330123901367,107.38967895507812
1178,JAWA BARAT,BANDUNG BARAT,CIHAMPELAS,TANJUNGJAYA,129,-6.924239158630371,107.42499542236328
1179,JAWA BARAT,KOTA BANDUNG,ANTAPANI,ANTAPANI WETAN,129,-6.908929824829102,107.66380310058594
1180,JAWA BARAT,CIANJUR,CIANJUR,SAWAHGEDE,129,-6.827849864959717,107.13069152832031
1181,JAWA BARAT,KOTA BANJAR,BANJAR,BANJAR,129,-7.3719401359558105,108.52758026123047
1182,JAWA BARAT,BANDUNG,CIPARAY,SAGARACIPTA,128,-7.068109035491943,107.7108154296875
1183,JAWA BARAT,BANDUNG,CIWIDEY,RAWABOGO,128,-7.076539039611816,107.44515228271484
1184,JAWA BARAT,KARAWANG,TELAGASARI,TELAGASARI,128,-6.282311916351318,107.3846664428711
1185,JAWA BARAT,KARAWANG,TIRTAMULYA,KARANGJAYA,128,-6.370779037475586,107.45840454101562
1186,JAWA BARAT,KOTA BOGOR,BOGOR SELATAN,MULYAHARJA,128,-6.649940013885498,106.7919692993164
1187,JAWA BARAT,KARAWANG,KARAWANG BARAT,NAGASARI,128,-6.278850078582764,107.3154525756836
1188,JAWA BARAT,GARUT,BANJARWANGI,TALAGASARI,128,-7.244750022888184,107.53279876708984
1189,JAWA BARAT,CIANJUR,CIBEBER,SELAGEDANG,128,-6.978879928588867,107.1449966430664
1190,JAWA BARAT,GARUT,MALANGBONG,CITERAS,128,-7.328999996185303,108.42274475097656
1191,JAWA BARAT,GARUT,PASIRWANGI,SINARJAYA,128,-7.133500099182129,107.47589874267578
1192,JAWA BARAT,CIANJUR,MANDE,CIANDAM,128,-6.747000217437744,107.18254089355469
1193,JAWA BARAT,GARUT,TAROGONG KIDUL,SUKAGALIH,128,-7.2023701667785645,107.88262939453125
1194,JAWA BARAT,CIAMIS,CIAMIS,CIAMIS,127,-7.325699806213379,108.35340118408203
1195,JAWA BARAT,BANDUNG BARAT,CIHAMPELAS,CIPATIK,127,-6.939911842346191,107.51126861572266
1196,JAWA BARAT,CIANJUR,CILAKU,CIBINONGHILIR,127,-6.5135498046875,107.08538818359375
1197,JAWA BARAT,KOTA TASIKMALAYA,CIHIDEUNG,ARGASARI,127,-7.325469970703125,108.20825958251953
1198,JAWA BARAT,KOTA BANDUNG,ANTAPANI,ANTAPANI KIDUL,127,-6.922130107879639,107.6597900390625
1199,JAWA BARAT,BANDUNG,CIPARAY,GUNUNGLEUTIK,127,-7.021200180053711,107.42118835449219
1200,JAWA BARAT,BANDUNG,CILENGKRANG,GIRIMEKAR,126,-6.899479866027832,107.69180297851562
1201,JAWA BARAT,KOTA BANDUNG,MANDALAJATI,SINDANG JAYA,126,-6.901179790496826,107.68466186523438
1202,JAWA BARAT,BANDUNG,PAMEUNGPEUK,BOJONGKUNCI,126,-7.112500190734863,107.33570098876953
1203,JAWA BARAT,PURWAKARTA,PASAWAHAN,LEBAKANYAR,126,-6.571805953979492,107.46224975585938
1204,JAWA BARAT,CIANJUR,PAGELARAN,PANGADEGAN,126,-7.157141208648682,107.1528549194336
1205,JAWA BARAT,KOTA BANJAR,PATARUMAN,PATARUMAN,126,-7.392230033874512,108.54045104980469
1206,JAWA BARAT,BEKASI,CIBARUSAH,SINDANGMULYA,126,-6.253849983215332,107.51200103759766
1207,JAWA BARAT,BANDUNG,PACET,CIKAWAO,126,-7.09829044342041,107.73999786376953
1208,JAWA BARAT,GARUT,SAMARANG,SAMARANG,126,-7.125800132751465,107.50170135498047
1209,JAWA BARAT,BEKASI,CIKARANG SELATAN,PASIRSARI,126,-6.306862831115723,107.14832305908203
1210,JAWA BARAT,CIANJUR,CIRANJANG,CIBIUK,125,-6.812625885009766,107.26042938232422
1211,JAWA BARAT,BEKASI,CIKARANG SELATAN,SUKADAMI,125,-6.360000133514404,107.11804962158203
1212,JAWA BARAT,SUBANG,SUBANG,PASIRKAREUMBI,125,-6.578919887542725,107.74971008300781
1213,JAWA BARAT,BANDUNG,CANGKUANG,PANANJUNG,125,-7.0,107.0
1214,JAWA BARAT,KOTA BANDUNG,ARCAMANIK,CISARANTEN ENDAH,125,-6.930160045623779,107.67163848876953
1215,JAWA BARAT,KOTA BOGOR,BOGOR BARAT,PASIR JAYA,125,-6.61067008972168,106.79267883300781
1216,JAWA BARAT,BANDUNG,RANCAEKEK,NANJUNG MEKAR,125,-7.0,108.0
1217,JAWA BARAT,GARUT,CISURUPAN,CISERO,124,-7.319900989532471,107.79345703125
1218,JAWA BARAT,GARUT,TAROGONG KALER,PANANJUNG,124,-7.177090167999268,107.8780517578125
1219,JAWA BARAT,BANDUNG,CILENGKRANG,CILENGKRANG,124,-6.895061016082764,107.7374496459961
1220,JAWA BARAT,BOGOR,CITEUREUP,TARIKOLOT,124,-6.29449987411499,106.52189636230469
1221,JAWA BARAT,BOGOR,CARINGIN,CIDERUM,124,,
1222,JAWA BARAT,GARUT,CIKELET,LINGGAMANIK,124,-7.325699806213379,107.44110107421875
1223,JAWA BARAT,BANDUNG,PAMEUNGPEUK,RANCATUNGKU,124,-7.117000102996826,107.3228988647461
1224,JAWA BARAT,GARUT,MEKARMUKTI,MEKARMUKTI,124,-7.308499813079834,107.34429931640625
1225,JAWA BARAT,CIANJUR,KARANGTENGAH,HEGARMANAH,123,-6.832042217254639,107.17002868652344
1226,JAWA BARAT,BANDUNG,CIPARAY,MEKARLAKSANA,123,-7.069206237792969,107.69463348388672
1227,JAWA BARAT,CIANJUR,SUKARESMI,CIWALEN,123,-6.436500072479248,107.42500305175781
1228,JAWA BARAT,BOGOR,TAMANSARI,SUKALUYU,122,-6.634807109832764,106.74376678466797
1229,JAWA BARAT,GARUT,KARANGPAWITAN,KARANGPAWITAN,122,-7.01230001449585,107.57389831542969
1230,JAWA BARAT,BANDUNG,KUTAWARINGIN,GAJAH MEKAR,122,-6.975100040435791,107.53739929199219
1231,JAWA BARAT,BANDUNG BARAT,CIHAMPELAS,SITUWANGI,122,-6.943158149719238,107.51689910888672
1232,JAWA BARAT,BANDUNG,CIMAUNG,MALASARI,122,-7.076080799102783,107.54811096191406
1233,JAWA BARAT,PURWAKARTA,SUKATANI,SUKATANI,122,-6.36299991607666,107.24500274658203
1234,JAWA BARAT,BANDUNG,IBUN,PANGGUH,122,-7.275228977203369,107.69474029541016
1235,JAWA BARAT,BANDUNG,CIPARAY,BABAKAN,122,-7.076829433441162,107.68879699707031
1236,JAWA BARAT,KOTA BEKASI,BANTAR GEBANG,BANTARGEBANG,121,-6.316050052642822,106.9842529296875
1237,JAWA BARAT,KOTA BANDUNG,RANCASARI,MAJAHLEGA,121,-6.947249889373779,107.6668701171875
1238,JAWA BARAT,GARUT,BL. LIMBANGAN,SIMPEN KIDUL,121,-7.212500095367432,107.54499816894531
1239,JAWA BARAT,SUBANG,SERANGPANJANG,CIPANCAR,121,-6.69980001449585,107.60079956054688
1240,JAWA BARAT,KOTA SUKABUMI,CIBEUREUM,LIMUSNUNGGAL,121,-6.946479797363281,106.94223022460938
1241,JAWA BARAT,KARAWANG,CIKAMPEK,DAWUAN TENGAH,121,-6.242599964141846,107.27420043945312
1242,JAWA BARAT,KARAWANG,KARAWANG BARAT,ADIARSA BARAT,120,-6.315810203552246,107.30535125732422
1243,JAWA BARAT,BANDUNG,CICALENGKA,MARGAASIH,120,-7.005940914154053,107.84416961669922
1244,JAWA BARAT,KOTA BANDUNG,PANYILEUKAN,CIPADUNG KULON,120,-6.921899795532227,107.70453643798828
1245,JAWA BARAT,BEKASI,SERANG BARU,SUKASARI,120,-6.232900142669678,107.62200164794922
1246,JAWA BARAT,BANDUNG,KUTAWARINGIN,CILAME,120,-7.035583972930908,107.48184967041016
1247,JAWA BARAT,KOTA BANJAR,PATARUMAN,HEGARSARI,120,-7.381810188293457,108.54302215576172
1248,JAWA BARAT,KOTA BANDUNG,CIBEUNYING KIDUL,CICADAS,120,-6.9088897705078125,107.63874816894531
1249,JAWA BARAT,KOTA BANDUNG,KIARACONDONG,KEBON KANGKUNG,119,-6.940110206604004,107.64263916015625
1250,JAWA BARAT,GARUT,TAROGONG KALER,RANCABANGO,119,-7.189010143280029,107.86917114257812
1251,JAWA BARAT,GARUT,BANYURESMI,SUKASENANG,119,-7.176933765411377,107.9446029663086
1252,JAWA BARAT,KOTA BANDUNG,BABAKAN CIPARAY,MARGASUKA,119,-6.952159881591797,107.57164764404297
1253,JAWA BARAT,KOTA BANDUNG,BOJONGLOA KIDUL,CIBADUYUT WETAN,119,-6.95911979675293,107.5935287475586
1254,JAWA BARAT,PURWAKARTA,JATILUHUR,BUNDER,119,-6.561369895935059,107.4278564453125
1255,JAWA BARAT,BANDUNG,CILEUNYI,CIBIRU HILIR,119,-6.940141201019287,107.7208251953125
1256,JAWA BARAT,KOTA BOGOR,BOGOR SELATAN,CIKARET,119,-6.61584997177124,106.78546142578125
1257,JAWA BARAT,KOTA BANDUNG,ARCAMANIK,CISARANTEN BINA HARAPAN,119,-6.909649848937988,107.68415069580078
1258,JAWA BARAT,BANDUNG,PASIRJAMBU,TENJOLAYA,119,-7.6545000076293945,107.28119659423828
1259,JAWA BARAT,KARAWANG,KARAWANG TIMUR,ADIARSA TIMUR,118,-6.319459915161133,107.3206787109375
1260,JAWA BARAT,KOTA BANDUNG,ASTANA ANYAR,NYENGSERET,118,-6.9304399490356445,107.60256958007812
1261,JAWA BARAT,CIANJUR,MANDE,SUKAMANAH,118,-6.7762250900268555,107.18433380126953
1262,JAWA BARAT,BANDUNG,CIKANCUNG,CILULUK,118,-7.275228977203369,107.69474029541016
1263,JAWA BARAT,GARUT,BL. LIMBANGAN,CIWANGI,118,-7.051499843597412,108.0
1264,JAWA BARAT,KOTA BANDUNG,BATUNUNGGAL,SAMOJA,118,-6.921460151672363,107.62599182128906
1265,JAWA BARAT,BOGOR,GUNUNG PUTRI,TLAJUNG UDIK,118,-6.610829830169678,106.6736068725586
1266,JAWA BARAT,BANDUNG,PASIRJAMBU,CIKONENG,118,-7.0749359130859375,107.47146606445312
1267,JAWA BARAT,GARUT,CIGEDUG,CIGEDUG,118,-7.332789897918701,108.49980163574219
1268,JAWA BARAT,BANDUNG,PASEH,DRAWATI,118,-7.060902118682861,107.79299926757812
1269,JAWA BARAT,SUBANG,SUBANG,DANGDEUR,117,-6.545899868011475,107.73544311523438
1270,JAWA BARAT,KOTA TASIKMALAYA,TAWANG,LENGKONGSARI,117,-7.326300144195557,108.23179626464844
1271,JAWA BARAT,BANDUNG,CICALENGKA,TENJOLAYA,116,-6.9870100021362305,107.8426513671875
1272,JAWA BARAT,BANDUNG,ARJASARI,MANGUNJAYA,116,-7.033850193023682,107.036376953125
1273,JAWA BARAT,BOGOR,CARINGIN,PANCAWATI,116,-6.707858085632324,106.85340118408203
1274,JAWA BARAT,CIANJUR,CIRANJANG,SINDANGJAYA,116,-6.8126420974731445,107.29266357421875
1275,JAWA BARAT,BANDUNG BARAT,CIPONGKOR,SUKAMULYA,116,-6.95306921005249,107.40271759033203
1276,JAWA BARAT,BOGOR,CILEUNGSI,DAYEUH,116,-6.255467891693115,106.57579040527344
1277,JAWA BARAT,BANDUNG,PASIRJAMBU,MEKARMAJU,116,-7.088364124298096,107.47161102294922
1278,JAWA BARAT,CIANJUR,WARUNGKONDANG,CIWALEN,116,,
1279,JAWA BARAT,BOGOR,LEUWILIANG,BARENGKOK,116,-6.353750228881836,106.38700103759766
1280,JAWA BARAT,BANDUNG,PASEH,MEKARPAWITAN,116,-7.051304817199707,107.78553009033203
1281,JAWA BARAT,BANDUNG,CIMENYAN,MEKARMANIK,115,-6.877396583557129,107.68731689453125
1282,JAWA BARAT,KOTA TASIKMALAYA,MANGKUBUMI,MANGKUBUMI,115,-7.345600128173828,108.19064331054688
1283,JAWA BARAT,PURWAKARTA,PURWAKARTA,MUNJULJAYA,115,-6.532080173492432,107.482421875
1284,JAWA BARAT,KARAWANG,KARAWANG BARAT,TANJUNG MEKAR,115,-6.273049831390381,107.2819595336914
1285,JAWA BARAT,KOTA CIMAHI,CIMAHI TENGAH,BAROS,115,-6.888070106506348,107.53721618652344
1286,JAWA BARAT,KOTA TASIKMALAYA,KAWALU,KARSAMENAK,115,-7.379169940948486,108.20984649658203
1287,JAWA BARAT,CIANJUR,CIANJUR,LIMBANGANSARI,115,-6.4857001304626465,107.7249984741211
1288,JAWA BARAT,BOGOR,CISEENG,CIBEUTEUNG UDIK,114,-6.483449935913086,106.69035339355469
1289,JAWA BARAT,BOGOR,CISEENG,CIBEUTEUNG MUARA,114,-6.452972888946533,106.66500091552734
1290,JAWA BARAT,KOTA BANDUNG,UJUNG BERUNG,PASIR ENDAH,114,-6.904819965362549,107.69071960449219
1291,JAWA BARAT,BOGOR,CIBINONG,NANGGEWER,114,-6.511630058288574,106.84188842773438
1292,JAWA BARAT,GARUT,KADUNGORA,RANCASALAK,114,-7.554999828338623,107.52369689941406
1293,JAWA BARAT,BOGOR,GUNUNG PUTRI,BOJONG NANGKA,114,-6.430901050567627,106.89720153808594
1294,JAWA BARAT,KOTA TASIKMALAYA,MANGKUBUMI,SAMBONGJAYA,114,-7.357570171356201,108.21025848388672
1295,JAWA BARAT,KOTA TASIKMALAYA,CIBEUREUM,KOTA BARU,114,-7.357150077819824,108.25869750976562
1296,JAWA BARAT,BANDUNG,NAGREG,NAGREG,114,-7.111499786376953,107.53119659423828
1297,JAWA BARAT,CIANJUR,MANDE,CIKIDANGBAYABANG,114,-6.773340225219727,107.26524353027344
1298,JAWA BARAT,BANDUNG,ARJASARI,ARJASARI,113,-7.430500030517578,107.40480041503906
1299,JAWA BARAT,BANDUNG,ARJASARI,WARGALUYU,113,-7.034377098083496,107.6170425415039
1300,JAWA BARAT,GARUT,KARANGPAWITAN,SUCI,113,-7.109000205993652,107.93403625488281
1301,JAWA BARAT,PURWAKARTA,JATILUHUR,KEMBANGKUNING,113,-6.545255184173584,107.42402648925781
1302,JAWA BARAT,KOTA BANDUNG,CIDADAP,LEDENG,113,-6.853899955749512,107.597412109375
1303,JAWA BARAT,BANDUNG BARAT,SAGULING,SAGULING,113,-6.533299922943115,107.22129821777344
1304,JAWA BARAT,BOGOR,CIOMAS,LALADON,112,-6.350450038909912,106.4503173828125
1305,JAWA BARAT,KARAWANG,KARAWANG BARAT,TUNGGAKJATI,112,-6.237199783325195,107.28021240234375
1306,JAWA BARAT,CIANJUR,BOJONGPICUNG,CIBARENGKOK,112,-6.876452922821045,107.25302124023438
1307,JAWA BARAT,GARUT,BAYONGBONG,KARYAJAYA,112,-7.1546502113342285,107.50330352783203
1308,JAWA BARAT,KARAWANG,KARAWANG BARAT,TANJUNGPURA,112,-6.285280227661133,107.28922271728516
1309,JAWA BARAT,BOGOR,CIJERUK,CIBALUNG,112,-6.690389156341553,106.79884338378906
1310,JAWA BARAT,BANDUNG BARAT,RONGGA,BOJONGSALAM,112,-6.974173069000244,107.27591705322266
1311,JAWA BARAT,BANDUNG,NAGREG,GANJAR SABAR,111,-7.011360168457031,107.89177703857422
1312,JAWA BARAT,KOTA BOGOR,BOGOR TIMUR,BARANANGSIANG,111,-6.611770153045654,106.81465148925781
1313,JAWA BARAT,KOTA BOGOR,BOGOR UTARA,TEGALGUNDIL,110,-6.581210136413574,106.81379699707031
1314,JAWA BARAT,KOTA BANDUNG,ASTANA ANYAR,KARASAK,110,-6.949810028076172,107.60832214355469
1315,JAWA BARAT,BEKASI,CIBITUNG,SUKAJAYA,110,-6.1826300621032715,107.85479736328125
1316,JAWA BARAT,BOGOR,GUNUNG PUTRI,CIANGSANA,110,-6.371750831604004,106.95690155029297
1317,JAWA BARAT,BANDUNG,SOREANG,SADU,110,-7.030971050262451,107.50799560546875
1318,JAWA BARAT,BOGOR,BABAKAN MADANG,KARANGTENGAH,110,-6.575139999389648,106.89749145507812
1319,JAWA BARAT,BANDUNG BARAT,SINDANGKERTA,MEKARWANGI,110,-7.034749984741211,107.2354965209961
1320,JAWA BARAT,BANDUNG,DAYEUHKOLOT,SUKAPURA,110,-6.969437122344971,107.63414001464844
1321,JAWA BARAT,KOTA BOGOR,TANAH SAREAL,KEDUNGBADAK,109,-6.561379909515381,106.8019790649414
1322,JAWA BARAT,PURWAKARTA,PURWAKARTA,NAGRIKIDUL,109,-6.563139915466309,107.45073699951172
1323,JAWA BARAT,GARUT,LEUWIGOONG,LEUWIGOONG,109,-7.6992998123168945,107.57563781738281
1324,JAWA BARAT,SUBANG,SUBANG,SOKLAT,109,-6.571710109710693,107.76812744140625
1325,JAWA BARAT,BANDUNG BARAT,CIPATAT,MANDALAWANGI,109,-6.845205783843994,107.34297180175781
1326,JAWA BARAT,BANDUNG BARAT,CIPONGKOR,CIJENUK,109,-7.0,107.0
1327,JAWA BARAT,BANDUNG BARAT,LEMBANG,CIBODAS,109,-6.8331522941589355,107.68333435058594
1328,JAWA BARAT,KOTA BANDUNG,BANDUNG KIDUL,MENGGER,109,-6.95999002456665,107.62892150878906
1329,JAWA BARAT,BOGOR,CITEUREUP,SUKAHATI,108,-6.50793981552124,106.88081359863281
1330,JAWA BARAT,BOGOR,TAMANSARI,SUKAJAYA,108,-6.6358962059021,106.73300170898438
1331,JAWA BARAT,CIANJUR,HAURWANGI,HAURWANGI,108,-6.4945502281188965,107.18419647216797
1332,JAWA BARAT,BOGOR,CIGUDEG,BUNAR,108,-7.0,107.0
1333,JAWA BARAT,BOGOR,CIBUNGBULANG,LEUWEUNGKOLOT,108,-6.561840057373047,106.67435455322266
1334,JAWA BARAT,BANDUNG,CIKANCUNG,CIKANCUNG,108,-7.275228977203369,107.69474029541016
1335,JAWA BARAT,BOGOR,CIOMAS,CIAPUS,108,-6.621716022491455,106.77564239501953
1336,JAWA BARAT,KOTA TASIKMALAYA,CIBEUREUM,KERSANAGARA,108,-7.366310119628906,108.24337005615234
1337,JAWA BARAT,KARAWANG,KOTA BARU,CIKAMPEK UTARA,108,-6.401400089263916,107.46244812011719
1338,JAWA BARAT,GARUT,CILAWU,SUKAMURNI,108,-7.335100173950195,107.92540740966797
1339,JAWA BARAT,KOTA SUKABUMI,LEMBURSITU,LEMBURSITU,107,-6.971549987792969,106.904296875
1340,JAWA BARAT,GARUT,CIBATU,CIBUNAR,107,-7.080882549285889,107.98063659667969
1341,JAWA BARAT,CIANJUR,CIKALONGKULON,LEMBAHSARI,106,-6.421050071716309,107.24109649658203
1342,JAWA BARAT,KOTA BOGOR,BOGOR TIMUR,KATULAMPA,106,-6.620930194854736,106.82235717773438
1343,JAWA BARAT,BANDUNG,KERTASARI,RESMI TINGAL,106,-7.15427303314209,107.69811248779297
1344,JAWA BARAT,CIANJUR,BOJONGPICUNG,JATI,106,-6.525199890136719,107.13300323486328
1345,JAWA BARAT,BOGOR,CILEUNGSI,MAMPIR,106,-6.439300060272217,107.00132751464844
1346,JAWA BARAT,BANDUNG BARAT,GUNUNGHALU,CELAK,106,-7.0110697746276855,107.34526824951172
1347,JAWA BARAT,CIAMIS,CIKONENG,PANARAGAN,106,-7.310004234313965,108.2672348022461
1348,JAWA BARAT,GARUT,TAROGONG KIDUL,JAYAWARAS,105,-7.209569931030273,107.88849639892578
1349,JAWA BARAT,BANDUNG,CICALENGKA,TANJUNGWANGI,105,-6.9635701179504395,107.89061737060547
1350,JAWA BARAT,BOGOR,CISARUA,TUGU UTARA,105,-6.683481216430664,106.95214080810547
1351,JAWA BARAT,BANDUNG,CANGKUANG,TANJUNGSARI,105,-7.234000205993652,107.0
1352,JAWA BARAT,GARUT,KARANGPAWITAN,GODOG,105,-7.2870001792907715,107.93312072753906
1353,JAWA BARAT,KOTA TASIKMALAYA,BUNGURSARI,BANTARSARI,105,-7.322649955749512,108.18749237060547
1354,JAWA BARAT,KOTA BANDUNG,BATUNUNGGAL,KEBONGEDANG,105,-6.926770210266113,107.64301300048828
1355,JAWA BARAT,KOTA CIMAHI,CIMAHI TENGAH,KARANGMEKAR,105,-6.881130218505859,107.543701171875
1356,JAWA BARAT,KOTA TASIKMALAYA,INDIHIANG,SUKAMAJU KALER,105,-7.278329849243164,108.18962097167969
1357,JAWA BARAT,BANDUNG,PASIRJAMBU,SUGIHMUKTI,105,-7.275228977203369,107.69474029541016
1358,JAWA BARAT,GARUT,TAROGONG KALER,JATI,104,-7.19310998916626,107.89096069335938
1359,JAWA BARAT,GARUT,PAKENJENG,PASIRLANGU,104,-7.451749801635742,107.6435317993164
1360,JAWA BARAT,BEKASI,SERANG BARU,SUKARAGAM,104,-6.232900142669678,107.62200164794922
1361,JAWA BARAT,BEKASI,BABELAN,BAHAGIA,104,-6.187049865722656,107.01172637939453
1362,JAWA BARAT,BANDUNG,BANJARAN,KAMASAN,104,-7.0472798347473145,107.58280181884766
1363,JAWA BARAT,KARAWANG,CIKAMPEK,CIKAMPEK TIMUR,104,-6.414899826049805,107.4625015258789
1364,JAWA BARAT,CIANJUR,PAGELARAN,MEKARSARI,104,-7.214680194854736,107.05560302734375
1365,JAWA BARAT,CIANJUR,KARANGTENGAH,SUKAMANAH,104,-6.495250225067139,107.9530029296875
1366,JAWA BARAT,CIANJUR,CIBINONG,PAMOYANAN,104,-7.305681228637695,107.1798324584961
1367,JAWA BARAT,BANDUNG,CIMENYAN,MANDALAMEKAR,104,-6.525700092315674,107.40129852294922
1368,JAWA BARAT,GARUT,PANGATIKAN,SUKAMULYA,104,-7.1620001792907715,107.99700164794922
1369,JAWA BARAT,BOGOR,CIOMAS,CIOMAS RAHAYU,104,-6.607719898223877,106.77020263671875
1370,JAWA BARAT,CIANJUR,CAMPAKA,SUSUKAN,104,-6.957510948181152,108.5521240234375
1371,JAWA BARAT,CIANJUR,CIANJUR,SOLOKPANDAN,104,-6.818789958953857,107.1447982788086
1372,JAWA BARAT,KOTA DEPOK,TAPOS,CIMPAEUN,104,-6.4435200691223145,106.87344360351562
1373,JAWA BARAT,BANDUNG,RANCAEKEK,CANGKUANG,104,-6.971124172210693,107.80310821533203
1374,JAWA BARAT,GARUT,GARUT KOTA,CIWALEN,103,-7.214109897613525,107.90885162353516
1375,JAWA BARAT,CIANJUR,CUGENANG,SUKAMANAH,103,-6.799930095672607,107.1161880493164
1376,JAWA BARAT,BOGOR,PAMIJAHAN,CIBUNIAN,103,-6.412499904632568,106.3823013305664
1377,JAWA BARAT,BOGOR,CIGOMBONG,CIADEG,103,-6.0879998207092285,
1378,JAWA BARAT,CIANJUR,CIDAUN,SUKAPURA,103,-7.295499801635742,107.1426010131836
1379,JAWA BARAT,KOTA BANDUNG,CIBEUNYING KALER,SUKALUYU,103,-6.8929901123046875,107.6343765258789
1380,JAWA BARAT,BOGOR,TAMANSARI,SUKAMANTRI,103,-6.753472805023193,106.85440063476562
1381,JAWA BARAT,BOGOR,KLAPANUNGGAL,LULUT,103,-6.492124080657959,106.91021728515625
1382,JAWA BARAT,BANDUNG BARAT,RONGGA,BOJONG,102,-6.5914998054504395,107.16699981689453
1383,JAWA BARAT,CIANJUR,CIKALONGKULON,CINANGSI,102,-6.718485355377197,107.18683624267578
1384,JAWA BARAT,GARUT,GARUT KOTA,CIMUNCANG,102,-7.232769966125488,107.91979217529297
1385,JAWA BARAT,GARUT,LELES,DANO,102,-7.1210198402404785,107.82283782958984
1386,JAWA BARAT,PURWAKARTA,WANAYASA,LEGOKHUNI,102,-6.655399799346924,107.54080200195312
1387,JAWA BARAT,BOGOR,CARINGIN,CIHERANG PONDOK,102,-6.67924690246582,106.82195281982422
1388,JAWA BARAT,CIANJUR,CIRANJANG,GUNUNGSARI,102,-6.794190883636475,107.2826919555664
1389,JAWA BARAT,BOGOR,TENJOLAYA,TAPOS I,102,-6.661355972290039,106.70919799804688
1390,JAWA BARAT,CIANJUR,CIANJUR,BABAKANKARET,102,-6.797130107879639,107.13374328613281
1391,JAWA BARAT,KOTA CIREBON,HARJAMUKTI,ARGASUNYA,102,-6.77370023727417,108.53743743896484
1392,JAWA BARAT,GARUT,BANJARWANGI,WANGUNJAYA,102,-7.243100166320801,107.52539825439453
1393,JAWA BARAT,KOTA TASIKMALAYA,TAWANG,CIKALANG,102,-7.334799766540527,108.23172760009766
1394,JAWA BARAT,BANDUNG,KERTASARI,CIKEMBANG,102,-7.2116851806640625,107.68870544433594
1395,JAWA BARAT,KOTA BANDUNG,SUMUR BANDUNG,KEBON PISANG,101,-6.920569896697998,107.61456298828125
1396,JAWA BARAT,GARUT,LELES,CIBURIAL,101,-7.133190155029297,107.85357666015625
1397,JAWA BARAT,GARUT,KARANGPAWITAN,LEBAKJAYA,101,-7.216149806976318,107.93154907226562
1398,JAWA BARAT,GARUT,GARUT KOTA,MUARA SANDING,101,-7.23475980758667,107.89985656738281
1399,JAWA BARAT,KOTA SUKABUMI,CIBEUREUM,SINDANGPALAY,101,-6.95320987701416,106.94857788085938
1400,JAWA BARAT,KARAWANG,KOTA BARU,SARIMULYA,101,-6.383676052093506,107.46331024169922
