kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,titik_longitude,titik_latitude,tahun,id
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203210.0,CUGENANG,3203210001.0,PADALUYU,32.03.11,CUGENANG,32.03.11.2015,PADALUYU,-6.833851,107.058914,2020.0,6233
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203210.0,CUGENANG,3203210011.0,GALUDRA,32.03.11,CUGENANG,32.03.11.2016,GALUDRA,"6 46' 40""","0.2 0.3' 04""",2020.0,6234
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240005.0,SUKAGALIH,32.03.12,CIKALONGKULON,32.03.12.2001,SUKAGALIH,"-773,139","112,249,146",2020.0,6235
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240004.0,GUDANG,32.03.12,CIKALONGKULON,32.03.12.2002,GUDANG,107.2202811,-6.7851247,2020.0,6236
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240002.0,CINANGSI,32.03.12,CIKALONGKULON,32.03.12.2003,CINANGSI,"1,071,868,339","-67,184,852",2020.0,6237
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240007.0,CIJAGANG,32.03.12,CIKALONGKULON,32.03.12.2004,CIJAGANG,107.10'51,"-642'13""5",2020.0,6238
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240006.0,MAJALAYA,32.03.12,CIKALONGKULON,32.03.12.2005,MAJALAYA,107'10'48.20''T,06'42'40.57''s,2020.0,6239
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240015.0,KAMURANG,32.03.12,CIKALONGKULON,32.03.12.2006,KAMURANG,107'14'44''E,6'42'15''5,2020.0,6240
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240014.0,WARUDOYONG,32.03.12,CIKALONGKULON,32.03.12.2007,WARUDOYONG,107.28888,-6.4223,2020.0,6241
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240016.0,CIRAMAGIRANG,32.03.12,CIKALONGKULON,32.03.12.2008,CIRAMAGIRANG,"107 14'50.748""E",6.40'49.9116,2020.0,6242
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240008.0,MEKARJAYA,32.03.12,CIKALONGKULON,32.03.12.2009,MEKARJAYA,107.162155,-6.683657,2020.0,6243
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240010.0,SUKAMULYA,32.03.12,CIKALONGKULON,32.03.12.2010,SUKAMULYA,107.111698,-6.421006,2020.0,6244
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240001.0,PADAJAYA,32.03.12,CIKALONGKULON,32.03.12.2011,PADAJAYA,107.174267,-6.730809,2020.0,6245
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240018.0,CIGUNUNGHERANG,32.03.12,CIKALONGKULON,32.03.12.2012,CIGUNUNGHERANG,"107,241,031","-6,636,005",2020.0,6246
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240012.0,NEGLASARI,32.03.12,CIKALONGKULON,32.03.12.2013,NEGLASARI,0.0,0.0,2020.0,6247
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240011.0,MEKARGALIH,32.03.12,CIKALONGKULON,32.03.12.2014,MEKARGALIH,"10,719,926,427","-669,835",2020.0,6248
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240013.0,LEMBAHSARI,32.03.12,CIKALONGKULON,32.03.12.2015,LEMBAHSARI,"1,072,410,943",6.42'10;5,2020.0,6249
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240003.0,MENTENGSARI,32.03.12,CIKALONGKULON,32.03.12.2016,MENTENGSARI,107.21585,-6.72578,2020.0,6250
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240009.0,MEKARSARI,32.03.12,CIKALONGKULON,32.03.12.2017,MEKARSARI,107.1761,-6.6586107,2020.0,6251
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203240.0,CIKALONGKULON,3203240017.0,MEKARMULYA,32.03.12,CIKALONGKULON,32.03.12.2018,MEKARMULYA,107.229,-6.65552,2020.0,6252
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230002.0,CIKANYERE,32.03.13,SUKARESMI,32.03.13.2001,CIKANYERE,107.5.59.6436,6.43.53,2020.0,6253
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230011.0,CIKANCANA,32.03.13,SUKARESMI,32.03.13.2002,CIKANCANA,107'0837',6'4203',2020.0,6254
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230004.0,CIWALEN,32.03.13,SUKARESMI,32.03.13.2003,CIWALEN,"107.4'25""E","6.43'6""5",2020.0,6255
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230005.0,KAWUNGLUWUK,32.03.13,SUKARESMI,32.03.13.2004,KAWUNGLUWUK,"10704'40.77""E","643'17.65""S",2020.0,6256
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230006.0,CIBADAK,32.03.13,SUKARESMI,32.03.13.2005,CIBADAK,107.32'41'60,60'042'04'34,2020.0,6257
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230010.0,SUKAMAHI,32.03.13,SUKARESMI,32.03.13.2006,SUKAMAHI,"107 13'07.17""E","6 6'87.17""S",2020.0,6258
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230003.0,SUKARESMI,32.03.13,SUKARESMI,32.03.13.2007,SUKARESMI,107.13057.6,"67,316,215",2020.0,6259
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230008.0,CIBANTENG,32.03.13,SUKARESMI,32.03.13.2008,CIBANTENG,107.59'24,06'41'46,2020.0,6260
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230009.0,KUBANG,32.03.13,SUKARESMI,32.03.13.2009,KUBANG,107.56'68,06'65'8,2020.0,6261
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230001.0,PAKUON,32.03.13,SUKARESMI,32.03.13.2010,PAKUON,107'4'56'85,6'44'32'795,2020.0,6262
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203230.0,SUKARESMI,3203230007.0,RAWABELUT,32.03.13,SUKARESMI,32.03.13.2011,RAWABELUT,107.03'39'3,06'40'45'7,2020.0,6263
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090006.0,SUKANAGARA,32.03.14,SUKANAGARA,32.03.14.2001,SUKANAGARA,-7.10004,107.12957,2020.0,6264
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090009.0,SUKAJEMBAR,32.03.14,SUKANAGARA,32.03.14.2002,SUKAJEMBAR,10703856.0,-703856.0,2020.0,6265
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090003.0,SUKAKARYA,32.03.14,SUKANAGARA,32.03.14.2003,SUKAKARYA,112.249146,-7.150365,2020.0,6266
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090002.0,CIGUHA,32.03.14,SUKANAGARA,32.03.14.2004,CIGUHA,107056245.0,-701097.0,2020.0,6267
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090010.0,SUKAMEKAR,32.03.14,SUKANAGARA,32.03.14.2005,SUKAMEKAR,-7.030803,107.169025,2020.0,6268
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090007.0,GUNUNGSARI,32.03.14,SUKANAGARA,32.03.14.2006,GUNUNGSARI,-7.030803,107.169025,2020.0,6269
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090005.0,SUKALAKSANA,32.03.14,SUKANAGARA,32.03.14.2007,SUKALAKSANA,-7.030803,107.169025,2020.0,6270
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090004.0,SUKARAME,32.03.14,SUKANAGARA,32.03.14.2008,SUKARAME,-7.03998,107.08431,2020.0,6271
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090008.0,SINDANGSARI,32.03.14,SUKANAGARA,32.03.14.2009,SINDANGSARI,"-7,078,868",107042323.0,2020.0,6272
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203090.0,SUKANAGARA,3203090001.0,JAYAGIRI,32.03.14,SUKANAGARA,32.03.14.2010,JAYAGIRI,107.169025,-7.030803,2020.0,6273
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110010.0,CIDADAP,32.03.15,CAMPAKA,32.03.15.2001,CIDADAP,107'8''31'',7'0'49'',2020.0,6274
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110004.0,CIMENTENG,32.03.15,CAMPAKA,32.03.15.2002,CIMENTENG,-6.984.459,107.067.158,2020.0,6275
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110006.0,SUSUKAN,32.03.15,CAMPAKA,32.03.15.2003,SUSUKAN,-6.957.511,108.552.121,2020.0,6276
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110007.0,SUKAJADI,32.03.15,CAMPAKA,32.03.15.2004,SUKAJADI,"107'8'37,12744",-659769114.0,2020.0,6277
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110002.0,SUKADANA,32.03.15,CAMPAKA,32.03.15.2005,SUKADANA,107110948.0,-7003486.0,2020.0,6278
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110008.0,MARGALUYU,32.03.15,CAMPAKA,32.03.15.2006,MARGALUYU,107'10'37,6'58'50'',2020.0,6279
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110003.0,KARYAMUKTI,32.03.15,CAMPAKA,32.03.15.2007,KARYAMUKTI,107'04'48'E,7'00''09'S,2020.0,6280
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110011.0,CAMPAKA,32.03.15,CAMPAKA,32.03.15.2008,CAMPAKA,-7.040.793,107.136.039,2020.0,6281
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110001.0,WANGUNJAYA,32.03.15,CAMPAKA,32.03.15.2009,WANGUNJAYA,"107'5'41""","7'1'55""",2020.0,6282
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110005.0,GIRIMUKTI,32.03.15,CAMPAKA,32.03.15.2010,GIRIMUKTI,"-6,995,096","107,114,223",2020.0,6283
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203110.0,CAMPAKA,3203110009.0,MEKARJAYA,32.03.15,CAMPAKA,32.03.15.2011,MEKARJAYA,"107'9'55""","07'1'7""",2020.0,6284
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080008.0,PASAWAHAN,32.03.16,TAKOKAK,32.03.16.2001,PASAWAHAN,107.01551,-756831.0,2020.0,6285
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080005.0,SINDANGRESMI,32.03.16,TAKOKAK,32.03.16.2002,SINDANGRESMI,"10,695,036",-7.08783,2020.0,6286
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080004.0,SINDANGHAYU,32.03.16,TAKOKAK,32.03.16.2003,SINDANGHAYU,106.96504,"-711,523",2020.0,6287
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080003.0,SIMPANG,32.03.16,TAKOKAK,32.03.16.2004,SIMPANG,"107° 0'10.05""E","7° 8'27.67""S",2020.0,6288
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080002.0,SUKAGALIH,32.03.16,TAKOKAK,32.03.16.2005,SUKAGALIH,07.9'50,106.59'10,2020.0,6289
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080006.0,BUNGBANGSARI,32.03.16,TAKOKAK,32.03.16.2006,BUNGBANGSARI,106 979 996,-7085341.0,2020.0,6290
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080007.0,CISUJEN,32.03.16,TAKOKAK,32.03.16.2007,CISUJEN,"7.5'45""S","107.1'36""E",2020.0,6291
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080009.0,HEGARMANAH,32.03.16,TAKOKAK,32.03.16.2008,HEGARMANAH,7.1455,106.977016,2020.0,6292
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203080.0,TAKOKAK,3203080001.0,WARINGINSARI,32.03.16,TAKOKAK,32.03.16.2009,WARINGINSARI,112.249146,-0.5,2020.0,6293
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070018.0,SUKASARI,32.03.17,KADUPANDAK,32.03.17.2003,SUKASARI,"-719,136",107.03876,2020.0,6294
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070010.0,PASIRDALEM,32.03.17,KADUPANDAK,32.03.17.2006,PASIRDALEM,"1,070,714,667",-724075047.0,2020.0,6295
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070013.0,TALAGASARI,32.03.17,KADUPANDAK,32.03.17.2008,TALAGASARI,107.0269575,-7.2490243,2020.0,6296
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070017.0,BOJONGKASIH,32.03.17,KADUPANDAK,32.03.17.2009,BOJONGKASIH,107.2.20,7.13.37.5,2020.0,6297
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070020.0,WARGAASIH,32.03.17,KADUPANDAK,32.03.17.2010,WARGAASIH,100.44888,5.3334,2020.0,6298
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070016.0,SUKARAHARJA,32.03.17,KADUPANDAK,32.03.17.2011,SUKARAHARJA,1.069.863.858,72.297.945,2020.0,6299
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070015.0,SUKAKERTA,32.03.17,KADUPANDAK,32.03.17.2014,SUKAKERTA,"10,693,346","-725,015",2020.0,6300
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070014.0,NEGLASARI,32.03.17,KADUPANDAK,32.03.17.2016,NEGLASARI,07.14.374,"10,700,386",2020.0,6301
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070021.0,SUKARESMI,32.03.17,KADUPANDAK,32.03.17.2017,SUKARESMI,107.051843,-7.154205,2020.0,6302
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070019.0,WARGASARI,32.03.17,KADUPANDAK,32.03.17.2019,WARGASARI,107.001.265,7.122.261,2020.0,6303
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070011.0,SUKARAJA,32.03.17,KADUPANDAK,32.03.17.2020,SUKARAJA,"-0,773139/112,2491","-0,773139/112,2491",2020.0,6304
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070012.0,KADUPANDAK,32.03.17,KADUPANDAK,32.03.17.2021,KADUPANDAK,107.02.49.77,07.15.32.74,2020.0,6305
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070022.0,GANDASARI,32.03.17,KADUPANDAK,32.03.17.2022,GANDASARI,"107.3""14""","7.12""18""",2020.0,6306
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203070.0,KADUPANDAK,3203070023.0,SINDANGSARI,32.03.17,KADUPANDAK,32.03.17.2023,SINDANGSARI,"1072`2`42.8611""E","7"",13`47.7286""S",2020.0,6307
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100002.0,PAGELARAN,32.03.18,PAGELARAN,32.03.18.2001,PAGELARAN,"107,199,900","-7,208,640",2020.0,6308
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100010.0,PANGADEGAN,32.03.18,PAGELARAN,32.03.18.2002,PANGADEGAN,"1,071,528,580","-7,157,141",2020.0,6309
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100016.0,GELARANYAR,32.03.18,PAGELARAN,32.03.18.2004,GELARANYAR,107.102151,-7.195678,2020.0,6310
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100008.0,BUNIWANGI,32.03.18,PAGELARAN,32.03.18.2005,BUNIWANGI,"107,176,854","-7,177,976",2020.0,6311
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100013.0,SINDANGKERTA,32.03.18,PAGELARAN,32.03.18.2007,SINDANGKERTA,"107,134,489","717,776",2020.0,6312
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100012.0,PASIRBARU,32.03.18,PAGELARAN,32.03.18.2008,PASIRBARU,107'8'59,7'9'22,2020.0,6313
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100009.0,BUNIJAYA,32.03.18,PAGELARAN,32.03.18.2009,BUNIJAYA,0.0,"7932,107101025''65",2020.0,6314
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100011.0,SITUHIANG,32.03.18,PAGELARAN,32.03.18.2010,SITUHIANG,107'8'5'',-7'8'12'',2020.0,6315
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100017.0,MEKARSARI,32.03.18,PAGELARAN,32.03.18.2011,MEKARSARI,"1,070,556","721,468",2020.0,6316
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100001.0,KERTARAHARJA,32.03.18,PAGELARAN,32.03.18.2012,KERTARAHARJA,107.7'1692,7.12'22'',2020.0,6317
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100015.0,SELAGEDANG,32.03.18,PAGELARAN,32.03.18.2013,SELAGEDANG,107.1108005,-7.1866395,2020.0,6318
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100003.0,PADAMAJU,32.03.18,PAGELARAN,32.03.18.2014,PADAMAJU,0.0,0.0,2020.0,6319
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100014.0,KARANGHARJA,32.03.18,PAGELARAN,32.03.18.2015,KARANGHARJA,107'07'36.8''E,7'11'07.0''S,2020.0,6320
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203100.0,PAGELARAN,3203100018.0,SUKAMAJU,32.03.18,PAGELARAN,32.03.18.2018,SUKAMAJU,"1,070,556","-721,468",2020.0,6321
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060004.0,TANGGEUNG,32.03.19,TANGGEUNG,32.03.19.2001,TANGGEUNG,107.06'48.9E,"-7.14'49.0""S",2020.0,6322
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060002.0,RAWAGEDE,32.03.19,TANGGEUNG,32.03.19.2002,RAWAGEDE,"107'5'30""E","-7.16'52""LU",2020.0,6323
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060008.0,CILONGSONG,32.03.19,TANGGEUNG,32.03.19.2003,CILONGSONG,"-714'16""5","107 7'22""E",2020.0,6324
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060009.0,MARGALUYU,32.03.19,TANGGEUNG,32.03.19.2004,MARGALUYU,"107.06'51""E","-7.15'36.0""S",2020.0,6325
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060001.0,KARANGTENGAH,32.03.19,TANGGEUNG,32.03.19.2005,KARANGTENGAH,107.080616,-7.266547,2020.0,6326
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060010.0,PAGERMANEUH,32.03.19,TANGGEUNG,32.03.19.2006,PAGERMANEUH,"107.513'195,0M","-7.15.32""",2020.0,6327
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060011.0,BOJONGPETIR,32.03.19,TANGGEUNG,32.03.19.2007,BOJONGPETIR,"107'7'10,722",7'13'35'196,2020.0,6328
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060007.0,PASIRJAMBU,32.03.19,TANGGEUNG,32.03.19.2009,PASIRJAMBU,-7.250.547,Jl. Sukamaju,2020.0,6329
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060006.0,SIRNAJAYA,32.03.19,TANGGEUNG,32.03.19.2010,SIRNAJAYA,-716'24.59'S,"107.8'2572""",2020.0,6330
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060005.0,KERTAJAYA,32.03.19,TANGGEUNG,32.03.19.2013,KERTAJAYA,"7.274632,107.13249","7016'28.7""S 107007",2020.0,6331
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060003.0,SUKAJAYA,32.03.19,TANGGEUNG,32.03.19.2014,SUKAJAYA,"107.10'771.9""E","-7.277'95.4"" S",2020.0,6332
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203060.0,TANGGEUNG,3203060012.0,PADALUYU,32.03.19,TANGGEUNG,32.03.19.2015,PADALUYU,"107.08""34.9",-7.13'34.8,2020.0,6333
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050004.0,PANANGGAPAN,32.03.20,CIBINONG,32.03.20.2001,PANANGGAPAN,10709141.0,-7314497.0,2020.0,6334
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050009.0,CIKANGKARENG,32.03.20,CIBINONG,32.03.20.2002,CIKANGKARENG,0.0,0.0,2020.0,6335
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050006.0,SUKAJADI,32.03.20,CIBINONG,32.03.20.2003,SUKAJADI,"7°19'24.60""S","107° 7'39.10""T",2020.0,6336
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050001.0,PANYINDANGAN,32.03.20,CIBINONG,32.03.20.2004,PANYINDANGAN,-,-,2020.0,6337
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050020.0,PADASUKA,32.03.20,CIBINONG,32.03.20.2005,PADASUKA,-7.2205331,107.2542302,2020.0,6338
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050016.0,CIMASKARA,32.03.20,CIBINONG,32.03.20.2006,CIMASKARA,-7.2726616,107.1939001,2020.0,6339
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050015.0,PAMOYANAN,32.03.20,CIBINONG,32.03.20.2007,PAMOYANAN,107.179835,-7.305681,2020.0,6340
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050008.0,BATULAWANG,32.03.20,CIBINONG,32.03.20.2008,BATULAWANG,112.59213,-7.47678,2020.0,6341
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050007.0,SUKAMEKAR,32.03.20,CIBINONG,32.03.20.2009,SUKAMEKAR,10.709.141,-7.314.497,2020.0,6342
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050003.0,HAMERANG,32.03.20,CIBINONG,32.03.20.2010,HAMERANG,112.249146,-0.773139,2020.0,6343
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050005.0,GIRIJAYA,32.03.20,CIBINONG,32.03.20.2011,GIRIJAYA,107.110.075,-7.312.758,2020.0,6344
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050002.0,WARGALUYU,32.03.20,CIBINONG,32.03.20.2012,WARGALUYU,107.354.178,-7.211.333,2020.0,6345
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050021.0,MEKARMUKTI,32.03.20,CIBINONG,32.03.20.2013,MEKARMUKTI,7.14663,107.16.061,2020.0,6346
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203050.0,CIBINONG,3203050022.0,CIBURIAL,32.03.20,CIBINONG,32.03.20.2014,CIBURIAL,10709141.0,-7314497.0,2020.0,6347
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203020.0,SINDANGBARANG,3203020006.0,SAGANTEN,32.03.21,SINDANGBARANG,32.03.21.2001,SAGANTEN,-7425414.0,107.128807,2020.0,6348
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203020.0,SINDANGBARANG,3203020008.0,MUARACIKADU,32.03.21,SINDANGBARANG,32.03.21.2002,MUARACIKADU,"107'9'9""E","7'25'22""S",2020.0,6349
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203020.0,SINDANGBARANG,3203020002.0,JATISARI,32.03.21,SINDANGBARANG,32.03.21.2003,JATISARI,-7.423063,107.022602,2020.0,6350
